,Similarity,Category,Subword,Subword_freq,Word,Word_freq
621,0.06784904,animal,pigeon,4,pigeonhole,1
622,0.008846956,body_part,hip,18,membership,75
623,0.07179372,body_part,rib,12,distributing,4
624,0.25862846,color,green,121,greenware,1
625,0.16722943,animal,ant,13,pantomimed,1
626,0.11560284,color,green,121,greene,13
627,0.16223863,animal,ant,13,servant,41
628,0.48289156,food,plate,45,plated,1
629,0.15832207,body_part,face,443,whiteface,2
630,0.39824632,color,white,381,whiteface,2
631,0.03499788,color,tan,9,simultaneously,38
632,0.10528531,color,red,201,swaggered,3
633,0.069054,body_part,leg,125,illegal,9
634,0.19903944,animal,ant,13,intolerant,1
635,0.09412391,body_part,shin,3,furnishing,13
636,0.061470058,body_part,face,443,shamefacedly,1
637,0.10373436,color,red,201,tailored,9
638,0.113334514,animal,ant,13,constant,80
639,0.011747791,color,tan,9,constant,80
640,0.088248104,animal,rat,9,generator,23
641,0.49313238,body_part,leg,125,foreleg,1
642,0.15164596,animal,ant,13,misdemeanants,1
643,0.008204257,animal,rat,9,gratified,4
644,0.12237081,body_part,hand,720,handicraft,1
645,0.044170633,car_brand,car,386,precarious,8
646,0.085787825,body_part,neck,83,redneck,1
647,0.18139662,color,red,201,redneck,1
648,0.108240135,car_brand,car,386,careful,62
649,0.30951405,body_part,finger,106,fingered,3
650,0.24440978,color,red,201,fingered,3
651,0.05279468,body_part,chest,57,orchestral,4
652,0.052544475,body_part,face,443,facetiously,1
653,0.0699336,color,red,201,murmured,17
654,0.14578317,animal,ant,13,enchanting,9
655,0.044258244,color,red,201,shred,8
656,0.08683685,body_part,rib,12,briber,1
657,0.25542703,body_part,skin,54,buckskin,8
658,0.071691066,animal,ant,13,irrelevant,14
659,0.03753564,animal,cat,41,intoxicating,1
660,0.3677743,animal,crow,4,crowed,2
661,0.04574749,animal,ant,13,brilliant,50
662,0.0074009453,animal,crow,4,overcrowding,1
663,0.06325971,animal,ant,13,fantasy,18
664,0.100734375,animal,ant,13,intendant,1
665,0.16336498,animal,rat,9,bureaucratic,3
666,0.078080714,body_part,lip,87,slipped,32
667,0.115105875,car_brand,car,386,miscarried,1
668,0.012112989,animal,cat,41,catering,3
669,0.0865461,body_part,lip,87,flipped,3
670,0.024477396,animal,ant,13,canto,3
671,0.06311358,animal,rat,9,alliterative,1
672,0.014147098,body_part,rib,12,attribute,18
673,0.13260007,body_part,ear,67,unheard,3
674,0.049190983,color,red,201,matured,2
675,0.119477876,animal,cat,41,unscathed,2
676,0.23488884,body_part,head,467,headless,3
677,0.21196224,color,red,201,pictured,4
678,0.029729228,color,red,201,redemption,4
679,0.04099199,food,pie,19,pietism,1
680,0.0790111,animal,ant,13,equidistant,1
681,0.13665445,color,tan,9,equidistant,1
682,0.15897135,animal,rat,9,grata,1
683,0.09907096,animal,ant,13,quantitative,9
684,0.056405097,animal,cat,41,ramification,4
685,0.19831012,color,tan,9,acquaintance,9
686,0.1374981,animal,ant,13,resultant,17
687,0.078784496,color,tan,9,resultant,17
688,0.053179283,body_part,hip,18,sponsorship,5
689,0.021753946,car_brand,bus,43,bust,10
690,0.16570482,body_part,ear,67,earnestly,13
691,0.15634996,color,red,201,hollered,2
692,0.0739455,animal,rat,9,perspiration,1
693,0.12874508,animal,cat,41,applicator,1
694,0.025431506,animal,cat,41,categorically,1
695,0.0049237683,color,red,201,redefinition,1
696,0.06898869,body_part,shin,3,establishing,26
697,0.09402426,animal,cow,45,moscow,47
698,0.18453328,animal,ant,13,complaisant,1
699,0.07333939,animal,cat,41,unsophisticated,1
700,0.006278979,body_part,rib,12,bribe,2
701,0.07121778,color,red,201,stored,36
702,0.25383133,animal,ant,13,peasant,19
703,0.031075185,animal,rat,9,decelerate,1
704,0.15126772,body_part,lip,87,slipper,10
705,0.43691862,color,rust,10,rustproof,1
706,0.041245747,body_part,foot,353,afoot,1
707,0.0016435919,animal,ant,13,ante,3
708,0.10009639,color,red,201,angered,1
709,0.15564215,animal,cat,41,prognostication,1
710,0.042029284,body_part,ankle,15,rankles,1
711,0.43563277,body_part,eye,523,eyebrow,13
712,0.020226553,animal,rat,9,accelerate,5
713,0.02043173,body_part,ear,67,near,198
714,0.1053613,animal,rat,9,ratified,4
715,0.024511773,car_brand,car,386,carcinoma,1
716,0.07417027,animal,cat,41,suffocating,5
717,0.091832064,body_part,ear,67,smear,2
718,0.3635564,body_part,eye,523,eyesight,1
719,0.078386806,body_part,leg,125,allege,1
720,0.083303586,body_part,head,467,ahead,109
721,0.055187084,car_brand,bus,43,ambuscade,1
722,0.06560817,animal,ant,13,fantastically,2
723,0.0021003461,animal,rat,9,operated,27
724,0.010210826,body_part,leg,125,legislative,40
725,0.12468252,color,brass,19,brassiere,2
726,0.09415361,animal,rat,9,migrate,1
727,0.08395432,body_part,mouth,111,portsmouth,4
728,0.11557729,animal,cat,41,supplicating,2
729,0.009953727,body_part,arm,215,warming,9
730,0.0277469,body_part,arm,215,charmed,3
731,0.06929196,animal,ant,13,gallantry,3
732,0.08270898,color,red,201,marred,4
733,0.37409356,musical,flute,1,fluted,1
734,0.2574808,body_part,ear,67,overheard,6
735,0.18222822,animal,bat,24,battery,21
736,0.47198066,animal,lion,23,lioness,4
737,0.301984,animal,cat,41,catkin,7
738,0.13284062,body_part,ear,67,swears,2
739,0.16914994,animal,lion,23,million,253
740,0.10652045,animal,cat,41,communicator,4
741,0.15690051,animal,cat,41,catch,45
742,0.23606178,color,red,201,collared,1
743,0.059005175,animal,ant,13,unpleasantness,1
744,0.021862503,animal,rat,9,perpetrated,3
745,0.05624819,body_part,shin,3,shining,21
746,0.17743342,animal,ant,13,unwarrantable,2
747,0.075696416,color,red,201,inferred,3
748,0.035454277,body_part,arm,215,warmth,28
749,0.24556981,color,red,201,tattered,5
750,0.39588827,animal,cow,45,cowboy,20
751,0.0016696429,body_part,chest,57,manchester,44
752,0.10982337,animal,crow,4,crowning,3
753,0.33661097,color,yellow,55,yellowed,1
754,0.2764817,body_part,finger,106,fingerprint,10
755,0.0725147,body_part,rib,12,distribution,95
756,0.09799647,body_part,hip,18,chipped,4
757,0.101330504,animal,ant,13,disadvantage,13
758,0.042438198,car_brand,car,386,scarred,2
759,0.12755685,color,red,201,scarred,2
760,0.012684544,body_part,rib,12,ascribe,1
761,0.3529667,animal,seal,21,resealed,1
762,0.057862993,color,tan,9,tangential,1
763,0.06420594,animal,lion,23,cotillion,2
764,0.023689652,animal,rat,9,declaration,26
765,0.3488408,food,cheese,9,cheesecloth,1
766,0.005854816,animal,rat,9,reverberated,2
767,0.061123397,body_part,hip,18,editorship,1
768,0.10102223,animal,rat,9,ration,14
769,0.1223492,animal,bee,26,beef,31
770,0.55421996,animal,bat,24,batted,2
771,0.1735739,animal,bat,24,bathtub,5
772,0.31066972,animal,cat,41,caterpillar,2
773,0.089481235,animal,ant,13,flagrantly,1
774,0.17071693,animal,bee,26,beep,7
775,0.06395625,car_brand,car,386,cardiovascular,1
776,0.033242293,color,red,201,irredeemably,1
777,0.03891965,animal,rat,9,enumerated,2
778,0.08105303,body_part,head,467,headline,11
779,0.034857035,color,red,201,endured,11
780,0.14737706,color,lime,13,sublime,3
781,0.14737706,fruit,lime,13,sublime,3
782,0.009463116,body_part,ankle,15,thankless,1
783,0.12941973,color,red,201,fissured,1
784,0.086133525,color,red,201,pored,1
785,0.05960243,animal,rat,9,collaboration,12
786,0.12731077,color,red,201,hatred,20
787,0.048176423,color,amber,3,chamber,57
788,0.059575018,body_part,head,467,warhead,2
789,0.17626579,body_part,face,443,surface,228
790,0.4668394,color,charcoal,14,charcoaled,1
791,0.012518302,color,rust,10,thrust,27
792,0.0346188,animal,ant,13,substantively,1
793,0.0030517352,color,tan,9,substantively,1
794,0.16738665,animal,rat,9,pirate,16
795,0.025029361,body_part,lung,36,flung,14
796,0.037231524,body_part,ear,67,earns,2
797,0.004701646,car_brand,car,386,carr,2
798,0.041803185,animal,cat,41,educating,3
799,0.00517347,animal,cat,41,communicational,2
800,0.021977108,animal,rat,9,emigrating,1
801,0.06676085,animal,rat,9,deteriorate,1
802,0.06856377,car_brand,car,386,carl,41
803,0.3776846,body_part,hip,18,hipster,1
804,0.0308516,animal,rat,9,demonstrative,1
805,0.18450886,body_part,back,981,flashback,1
806,0.11065047,body_part,ear,67,nearest,24
807,0.15609482,animal,ant,13,instant,38
808,0.00095811137,color,tan,9,instant,38
809,0.0036783163,body_part,ear,67,unearned,2
810,0.10394609,animal,ant,13,blatant,2
811,0.033201873,color,tan,9,blatant,2
812,0.09739908,body_part,arm,215,armload,1
813,0.13351771,food,plate,45,plateau,3
814,0.25779784,animal,owl,4,lowland,1
815,0.055549692,color,red,201,prediction,13
816,0.023307936,color,tan,9,disentangle,2
817,0.00796349,color,red,201,gathered,32
818,0.23454411,color,red,201,infrared,12
819,0.12032832,animal,ant,13,transcendant,1
820,0.21151261,body_part,hand,720,handful,14
821,0.14858904,animal,rat,9,bureaucrat,2
822,0.12982091,animal,ant,13,planted,11
823,0.010295805,animal,rat,9,penetration,15
824,0.10873256,body_part,liver,17,oliver,7
825,0.20987892,color,olive,6,oliver,7
826,0.20987892,fruit,olive,6,oliver,7
827,0.031936068,car_brand,car,386,vicarious,2
828,0.037742853,animal,ant,13,redundant,4
829,0.0078482535,color,red,201,redundant,4
830,0.13154063,body_part,hand,720,handled,26
831,0.14704864,animal,ant,13,pleasantness,1
832,0.04316401,body_part,arm,215,warm,67
833,0.07379181,animal,bat,24,bathed,7
834,0.011465965,color,red,201,transfered,1
835,0.006059468,color,red,201,incredible,23
836,0.1801702,body_part,heel,32,heelers,1
837,0.098509714,animal,rat,9,decorating,4
838,0.09048491,color,tan,9,happenstance,2
839,0.081640854,animal,rat,9,exonerated,1
840,0.06516035,animal,ant,13,pendant,1
841,0.15393773,color,tan,9,stan,3
842,0.11559478,body_part,leg,125,allegorical,3
843,0.059140127,color,rust,10,untrustworthiness,1
844,0.34095025,car_brand,train,98,trainman,1
845,0.0051669655,body_part,arm,215,armstrong,6
846,0.023462966,animal,rat,9,invigorating,1
847,0.013344227,animal,ant,13,warranty,1
848,0.06505222,food,pie,19,apiece,2
849,0.064926565,animal,frog,2,leapfrog,2
850,0.1569817,animal,rat,9,bratwurst,1
851,0.14858161,body_part,hand,720,handier,1
852,0.06537013,body_part,hip,18,apprenticeship,2
853,0.06885162,animal,rat,9,stratosphere,1
854,0.086708695,body_part,hip,18,discipleship,2
855,0.14242962,animal,cat,41,implication,32
856,0.077747494,animal,ant,13,romanticizing,1
857,0.17125724,body_part,shin,3,finishing,9
858,0.08189346,color,red,201,favored,18
859,0.20381646,animal,ant,13,bryant,1
860,0.05900344,animal,cat,41,staccato,5
861,0.062327877,animal,rat,9,frustrating,3
862,0.13908942,color,rust,10,frustrating,3
863,0.05876812,body_part,leg,125,elegiac,2
864,0.052475985,color,amber,3,clambered,6
865,0.095233485,color,red,201,clambered,6
866,0.07942521,body_part,back,981,backlash,1
867,0.3811937,color,green,121,greenness,1
868,0.11205815,body_part,ear,67,rearing,2
869,0.028798277,animal,rat,9,corroborated,2
870,0.012520797,animal,cat,41,electrification,1
871,0.049542792,body_part,hip,18,shipping,19
872,0.069135286,animal,ant,13,pennant,10
873,0.041851956,body_part,arm,215,armament,5
874,0.08717672,color,red,201,floured,1
875,0.24011591,color,red,201,perspired,1
876,0.14603896,animal,ant,13,itinerant,1
877,0.06498302,animal,ant,13,debutante,5
878,0.03567013,color,tan,9,debutante,5
879,0.043919615,animal,bat,24,shabbat,1
880,0.11788192,body_part,back,981,quarterback,6
881,0.03392888,animal,cat,41,catholic,117
882,0.06309009,animal,rat,9,rattled,2
883,0.5382463,animal,fish,37,goldfish,1
884,0.054798655,color,gold,52,goldfish,1
885,0.109163426,color,tan,9,charlatan,1
886,0.1606985,animal,ant,13,antenna,17
887,0.0023225313,color,red,201,encumbered,2
888,0.2694935,color,red,201,leathered,1
889,0.01995702,animal,ant,13,substantially,36
890,0.007297744,color,tan,9,substantially,36
891,0.019670298,color,red,201,sobered,3
892,0.06781242,body_part,ear,67,sweetheart,10
893,0.21731901,body_part,heart,196,sweetheart,10
894,0.04508795,animal,ant,13,warrant,25
895,0.11096873,color,red,201,veered,3
896,0.63441974,animal,fish,37,fishery,1
897,0.09775881,car_brand,car,386,scaring,1
898,0.014778578,animal,rat,9,registration,25
899,0.01585078,animal,owl,4,jowl,6
900,0.014355155,animal,rat,9,prorate,1
901,0.30649316,food,butter,27,butternut,1
902,0.590766,car_brand,truck,79,trucker,2
903,0.21250473,color,tan,9,titanium,2
904,0.026221825,body_part,hip,18,hardship,14
905,0.013048106,car_brand,bus,43,incubus,2
906,0.12599547,color,red,201,powered,2
907,0.101344496,color,corn,36,corner,133
908,0.14510463,body_part,ear,67,sear,2
909,0.112789944,animal,rat,9,grating,2
910,0.12319726,animal,ant,13,quantitatively,4
911,0.010256317,animal,crow,4,crowded,32
912,0.2156831,body_part,rib,12,ribbing,1
913,0.018450698,body_part,arm,215,pharmacological,2
914,0.122245856,animal,rat,9,gyration,2
915,0.12880887,color,tan,9,stanley,35
916,0.045991883,color,tan,9,tandem,1
917,0.04978819,animal,rat,9,penetrate,7
918,0.12336678,color,rust,10,rustic,3
919,0.07734313,animal,rat,9,operationally,1
920,0.115898624,color,red,201,altered,22
921,0.21995336,food,pie,19,piece,221
922,0.08560203,color,red,201,pondered,4
923,0.05702097,food,pie,19,recipient,12
924,0.115946375,body_part,hand,720,beforehand,2
925,0.08284304,color,tan,9,entanglement,1
926,0.050858404,animal,bat,24,probate,2
927,0.054227434,color,red,201,predicting,6
928,0.030738145,body_part,lung,36,clung,14
929,0.001836397,body_part,ear,67,yearly,12
930,0.0019371973,car_brand,car,386,cardiomegaly,1
931,0.13921131,color,rust,10,mistrust,4
932,0.07982199,body_part,rib,12,retribution,4
933,0.20135005,animal,rat,9,teratology,1
934,0.34656182,color,white,381,whitened,3
935,0.08236997,color,red,201,cosponsored,2
936,0.089530565,animal,bat,24,debate,38
937,0.07186489,animal,rat,9,lucrative,3
938,0.07747497,car_brand,car,386,carefulness,1
939,0.025190964,color,tan,9,tangency,3
940,0.054383494,color,red,201,pampered,1
941,0.045923986,animal,bat,24,reprobate,1
942,0.23874958,color,buff,6,buffoon,2
943,0.08672422,body_part,rib,12,terrible,45
944,0.058642935,body_part,ear,67,yesteryear,3
945,0.022033365,body_part,hip,18,sportsmanship,1
946,0.040831458,body_part,arm,215,charmer,1
947,0.030820612,animal,ant,13,poignant,6
948,0.034959037,animal,ant,13,triumphant,5
949,0.09600819,body_part,neck,83,roughneck,1
950,0.13329333,animal,rat,9,disintegrating,1
951,0.5990769,car_brand,boat,123,boatyard,2
952,0.35770985,animal,boar,1,buckboard,2
953,0.07520341,food,pie,19,piezoelectric,3
954,0.060155004,body_part,hip,18,shipment,18
955,0.1183837,color,red,201,unredeemed,1
956,0.011819894,body_part,ear,67,earnings,19
957,0.19128749,body_part,arm,215,armor,4
958,0.0016620841,animal,rat,9,restorative,8
959,0.03997994,body_part,lip,87,blip,1
960,0.05731479,color,red,201,entered,98
961,0.24308926,color,red,201,flickered,2
962,0.0928758,animal,boar,1,pegboard,8
963,0.025733344,color,red,201,hindered,3
964,0.48263285,car_brand,boat,123,boathouse,1
965,0.23836176,body_part,thumb,13,thumbing,1
966,0.10145154,animal,rat,9,ratable,1
967,0.039578177,body_part,arm,215,charm,28
968,0.042255808,color,tomato,7,automaton,1
969,0.17663136,animal,ant,13,quantum,5
970,0.1589419,color,red,201,leered,3
971,0.0910131,animal,rat,9,prostrate,2
972,0.12471395,animal,ant,13,unpleasant,15
973,0.23924795,body_part,ear,67,unrehearsed,1
974,0.15184121,animal,ant,13,fantasia,2
975,0.12559448,body_part,ear,67,appearance,71
976,0.068586364,color,pear,8,appearance,71
977,0.068586364,fruit,pear,8,appearance,71
978,0.031932537,body_part,leg,125,legitimate,16
979,0.2719651,body_part,ear,67,pearly,1
980,0.31608632,color,pear,8,pearly,1
981,0.31608632,fruit,pear,8,pearly,1
982,0.029509127,body_part,leg,125,delegated,4
983,0.07905867,animal,ant,13,gallant,6
984,0.41280589,animal,ant,13,anteater,1
985,0.13633394,color,red,201,hovered,1
986,0.09203356,body_part,leg,125,legitimacy,2
987,0.12580433,color,red,201,timbered,2
988,0.027395729,animal,ant,13,anticipate,11
989,0.05104846,animal,ant,13,tantalizing,4
990,0.016419154,color,tan,9,tantalizing,4
991,0.13075638,body_part,head,467,arrowhead,2
992,0.016420234,animal,ant,13,romantically,1
993,0.07289085,car_brand,train,98,restraint,18
994,0.06347208,animal,rat,9,inaccurate,5
995,0.09458326,body_part,arm,215,disarm,2
996,0.074197754,color,tan,9,hesitance,1
997,0.08088173,color,red,201,redistricting,1
998,0.07873888,animal,bat,24,batterie,1
999,0.58713007,body_part,rib,12,ribcage,1
1000,0.082282804,body_part,leg,125,alleged,10
1001,0.011328989,body_part,hip,18,mediumship,1
1002,0.09294114,color,corn,36,scornfully,2
1003,0.028199488,animal,mole,4,unmolested,1
1004,0.23347709,car_brand,car,386,careened,1
1005,0.01906891,body_part,shin,3,flourishing,1
1006,0.056208592,body_part,head,467,coolheaded,1
1007,0.06988272,food,plate,45,contemplate,7
1008,0.0062804664,color,red,201,hampered,3
1009,0.11303433,body_part,face,443,facet,11
1010,0.14334181,body_part,foot,353,footbridge,1
1011,0.04637133,animal,rat,9,rationing,3
1012,0.061420925,body_part,ear,67,rearranging,1
1013,0.034910012,color,red,201,discredited,3
1014,0.26343814,animal,bee,26,beet,2
1015,0.2881301,color,yellow,55,yellowing,2
1016,0.02234073,body_part,head,467,redhead,8
1017,0.23242198,color,red,201,redhead,8
1018,0.26890668,color,tan,9,tansy,1
1019,0.118863,animal,ant,13,fantasist,1
1020,0.108053885,color,red,201,undeclared,1
1021,0.045151014,animal,cat,41,catalyst,5
1022,0.028309846,animal,rat,9,reiterates,1
1023,0.018079046,color,red,201,uttered,5
1024,0.32551888,car_brand,boat,123,boatsmen,1
1025,0.0035141467,color,red,201,reassured,5
1026,0.0682619,body_part,leg,125,legatee,1
1027,0.10481402,animal,cat,41,scatter,3
1028,0.087947935,color,red,201,predictability,1
1029,0.010087106,body_part,ear,67,dearth,3
1030,0.0095732715,animal,bat,24,acrobat,1
1031,0.10073945,body_part,ear,67,wearily,7
1032,0.08317517,color,tan,9,admittance,1
1033,0.18942052,animal,ant,13,infantry,16
1034,0.076987185,car_brand,car,386,woodcarver,1
1035,0.05213739,color,lime,13,slimed,1
1036,0.05213739,fruit,lime,13,slimed,1
1037,0.07909498,animal,rat,9,temperature,161
1038,0.103352286,animal,rat,9,deliberately,30
1039,0.04630987,body_part,head,467,headlining,1
1040,0.015015214,car_brand,car,386,ocarina,1
1041,0.040474672,color,red,201,kindred,3
1042,0.20970257,animal,bee,26,beech,6
1043,0.076113656,animal,ant,13,mantic,1
1044,0.046993352,animal,ant,13,defiantly,2
1045,0.20281422,color,green,121,greenfield,2
1046,0.034776464,body_part,arm,215,carmen,2
1047,0.11249665,car_brand,car,386,carmen,2
1048,0.013968352,car_brand,car,386,precariously,3
1049,0.07906528,animal,wolf,10,wolfe,9
1050,0.21282066,color,corn,36,corny,1
1051,0.011330191,animal,cat,41,silicate,2
1052,0.0018063503,food,mayo,1,mayoral,2
1053,0.12900397,body_part,hip,18,whip,20
1054,0.23497455,animal,ant,13,lantern,15
1055,0.17211269,body_part,shin,3,lashing,3
1056,0.029696682,car_brand,car,386,reincarnated,1
1057,0.0782634,body_part,hip,18,craftsmanship,5
1058,0.010248271,animal,rat,9,corroborate,2
1059,0.013678113,animal,cat,41,dedicates,2
1060,0.076050304,color,red,201,adhered,5
1061,0.10581332,animal,ant,13,nonchalant,1
1062,0.09125615,animal,boar,1,inboard,3
1063,0.03780828,color,red,201,rediscover,1
1064,0.07839704,body_part,ear,67,heartily,9
1065,0.11813601,body_part,heart,196,heartily,9
1066,0.14194913,color,tan,9,distance,127
1067,0.14518969,color,tan,9,upstanding,1
1068,0.14584093,food,pie,19,croupier,1
1069,0.018806227,color,tan,9,spontaneous,17
1070,0.102671936,animal,rat,9,migrated,2
1071,0.20483789,animal,snake,70,snaked,3
1072,0.057189673,animal,ant,13,antitrust,1
1073,0.13136081,color,rust,10,antitrust,1
1074,0.008363674,animal,rat,9,collaborated,9
1075,0.017578315,color,red,201,redundancy,4
1076,0.01899464,car_brand,car,386,carolina,26
1077,0.078422345,color,red,201,ingredient,15
1078,0.4403613,color,corn,36,cornfield,1
1079,0.057342812,color,red,201,conjured,2
1080,0.7540673,musical,violin,12,violinist,5
1081,0.13060401,animal,ant,13,canting,1
1082,0.0124127595,body_part,rib,12,distributed,27
1083,0.0018166397,color,red,201,unpredictability,2
1084,0.029307624,animal,rat,9,deliberation,9
1085,0.09673238,body_part,leg,125,legitimately,2
1086,0.11191704,animal,ant,13,shantung,1
1087,0.15755908,body_part,ear,67,speared,1
1088,0.15098535,color,pear,8,speared,1
1089,0.19401972,color,red,201,speared,1
1090,0.15098535,fruit,pear,8,speared,1
1091,0.047596447,body_part,eye,523,obeyed,7
1092,0.33455104,body_part,muscle,73,muscled,1
1093,0.012336945,animal,rat,9,illustrated,37
1094,0.10528699,animal,ant,13,frantically,8
1095,0.03385679,animal,ant,13,guaranteed,13
1096,0.16319086,animal,rat,9,enumeration,1
1097,0.16477387,body_part,back,981,lineback,2
1098,0.08835361,animal,cat,41,imprecation,1
1099,0.13268878,animal,ant,13,misanthrope,1
1100,0.3606314,car_brand,car,386,caravan,10
1101,0.08057944,animal,ant,13,antithesis,3
1102,0.07674774,color,blue,165,bluebook,1
1103,0.51129204,body_part,eye,523,eyelid,8
1104,0.06969596,animal,rat,9,protectorate,1
1105,0.26936647,color,red,201,spattered,2
1106,0.12348022,animal,rat,9,rattling,7
1107,0.15092944,animal,rat,9,conspirator,4
1108,0.14664654,body_part,hand,720,handling,38
1109,0.056975227,food,rice,33,quadriceps,1
1110,0.03026333,body_part,rib,12,describes,22
1111,0.15136595,body_part,lip,87,filipino,3
1112,0.45632237,animal,pig,14,pigeon,4
1113,0.2287781,animal,ant,13,anthony,16
1114,0.07515328,color,red,201,redefined,1
1115,0.11944165,body_part,nose,66,diagnose,3
1116,0.029583693,body_part,head,467,headroom,1
1117,0.24158287,animal,cow,45,cowhand,5
1118,0.038662344,body_part,hand,720,cowhand,5
1119,0.58602583,body_part,finger,106,fingernail,2
1120,0.14582932,animal,rat,9,confederate,16
1121,0.012399078,animal,rat,9,calibrating,1
1122,0.57634157,animal,horse,185,horseflesh,1
1123,0.0048686606,body_part,shin,3,relinquishing,4
1124,0.100488834,animal,ant,13,unwanted,6
1125,0.019060407,animal,boar,1,board,286
1126,0.08553284,body_part,hand,720,offhand,1
1127,0.57072073,body_part,arm,215,forearm,4
1128,0.44616133,body_part,ear,67,forearm,4
1129,0.07393675,animal,ant,13,flamboyant,3
1130,0.13054366,animal,rat,9,regeneration,1
1131,0.26232713,animal,rat,9,vertebrate,2
1132,0.08370294,body_part,leg,125,telegrapher,8
1133,0.044389796,car_brand,car,386,carry,110
1134,0.025790865,body_part,hip,18,hippodrome,5
1135,0.18030551,color,red,201,shredded,1
1136,0.2750658,body_part,thumb,13,thumbed,1
1137,0.14083989,animal,boar,1,floorboard,4
1138,0.017197201,animal,ant,13,anticipating,2
1139,0.12115926,animal,cat,41,provocation,5
1140,0.12132998,animal,rat,9,desperation,7
1141,0.025521316,color,red,201,predecessor,11
1142,0.023907065,animal,rat,9,exploration,26
1143,0.020593321,animal,ant,13,brigantine,1
1144,0.011311263,animal,bat,24,incubating,1
1145,0.0057181856,animal,ant,13,bantered,1
1146,0.047705982,color,red,201,bantered,1
1147,0.091944575,body_part,lip,87,slipstream,1
1148,0.10070534,color,tan,9,resistance,49
1149,0.044518355,animal,ant,13,hesitantly,2
1150,0.05472391,color,tan,9,hesitantly,2
1151,0.11131382,body_part,foot,353,foothill,2
1152,0.08161201,animal,owl,4,lowly,1
1153,0.21126229,animal,ant,13,insignificant,5
1154,0.028352471,animal,rat,9,cooperative,30
1155,0.31793374,car_brand,car,386,carload,4
1156,0.07390218,body_part,leg,125,delegation,13
1157,0.024194293,body_part,lung,36,slung,2
1158,0.29848778,animal,ant,13,gigantic,10
1159,0.011244292,animal,rat,9,reiterated,2
1160,0.11527572,body_part,ear,67,learns,10
1161,0.025644852,animal,ant,13,anterior,6
1162,0.04552251,animal,rat,9,penetrated,8
1163,0.17777756,animal,rat,9,regenerating,1
1164,0.06977042,body_part,liver,17,deliver,18
1165,0.27750945,body_part,hair,160,hairshirt,1
1166,0.060784917,color,red,201,redoubled,3
1167,0.15988612,color,corn,36,cornucopia,1
1168,0.0648076,color,red,201,unpredictably,2
1169,0.44286346,body_part,knuckle,11,knuckled,1
1170,0.056239847,animal,rat,9,maturation,3
1171,0.116039716,color,red,201,bordered,2
1172,0.27391794,animal,ant,13,currant,2
1173,0.031582337,color,red,201,warred,1
1174,0.032993954,animal,cat,41,vocation,3
1175,0.14323062,animal,rat,9,aerated,9
1176,0.40714967,body_part,bone,53,cheekbone,6
1177,0.438156,body_part,cheek,33,cheekbone,6
1178,0.12584801,animal,ant,13,registrant,5
1179,0.0037003693,animal,ant,13,substantial,66
1180,0.024816347,color,tan,9,substantial,66
1181,0.02019102,body_part,hip,18,whipped,12
1182,0.13527958,animal,rat,9,tolerate,4
1183,0.15017146,animal,rat,9,nitrate,4
1184,0.030650385,animal,cat,41,vindication,4
1185,0.062053464,animal,cat,41,sophisticated,26
1186,0.14216658,body_part,knee,73,kneel,6
1187,0.19997065,color,red,201,paired,6
1188,0.027561642,body_part,hip,18,ownership,25
1189,0.05546131,body_part,lip,87,eclipse,6
1190,0.2755343,color,tan,9,montana,2
1191,0.021697452,animal,rat,9,rationalistic,1
1192,0.092631124,color,red,201,redirect,1
1193,0.07012172,animal,cat,41,pizzicato,1
1194,0.17234921,animal,cat,41,catastrophe,16
1195,0.48433924,body_part,tongue,39,tongued,1
1196,0.03366113,animal,ant,13,guarantee,17
1197,0.0181366,body_part,hip,18,stewardship,1
1198,0.34143227,body_part,leg,125,legged,1
1199,0.0032501784,color,red,201,differed,13
1200,0.061244067,animal,cat,41,prepublication,1
1201,0.1123601,car_brand,car,386,carter,8
1202,0.06861501,body_part,rib,12,oversubscribed,2
1203,0.023817828,animal,cat,41,beatification,1
1204,0.33275062,color,red,201,redbird,3
1205,0.07577178,color,tan,9,understanding,122
1206,0.124380045,animal,ant,13,emigrant,2
1207,0.05911254,animal,rat,9,gratingly,1
1208,0.08114139,food,pie,19,occupies,4
1209,0.0052254833,body_part,face,443,preface,3
1210,0.10342085,animal,rat,9,considerate,4
1211,0.19313824,body_part,arm,215,warmup,1
1212,0.0994033,animal,dog,145,doggedly,2
1213,0.4617205,animal,cow,45,cowman,2
1214,0.035442036,color,tan,9,spontaneously,9
1215,0.0691435,animal,mole,4,macromolecular,2
1216,0.09180315,body_part,rib,12,contributor,8
1217,0.09927579,body_part,shin,3,polishing,2
1218,0.006821508,color,red,201,acquired,26
1219,0.10550848,animal,cat,41,undedicated,1
1220,0.020539135,body_part,rib,12,contributes,10
1221,0.13988183,body_part,foot,353,footstep,11
1222,0.10790338,color,red,201,reducer,1
1223,0.0046644425,color,red,201,disinterred,1
1224,0.053063698,animal,rat,9,corporation,115
1225,0.090766706,animal,rat,9,undemocratic,1
1226,0.2987572,body_part,arm,215,underarm,1
1227,0.115050785,body_part,ear,67,fearful,13
1228,0.2610867,color,corn,36,corning,1
1229,0.05181962,animal,rat,9,erratically,1
1230,0.22437371,animal,ant,13,bantu,4
1231,0.08920915,animal,cat,41,reciprocate,1
1232,0.0028061327,color,rose,93,prosecute,2
1233,0.11039691,body_part,shin,3,unleashing,1
