,Similarity,Category,Subword,Subword_freq,Word,Word_freq
621,0.028199488,animal,mole,4,unmolested,1
622,0.18222822,animal,bat,24,battery,21
623,0.15755908,body_part,ear,67,speared,1
624,0.19401972,color,red,201,speared,1
625,0.15098535,fruit,pear,8,speared,1
626,0.13638227,vehicle,train,98,straining,7
627,0.029313095,color,red,201,concurred,2
628,0.07695804,animal,rat,9,fraternized,1
629,0.45155692,color,green,121,greenest,2
630,0.27024257,animal,ant,13,tyrant,3
631,0.086002246,food,meat,57,permeated,3
632,0.08096203,vehicle,car,386,care,171
633,0.041663233,body_part,shin,3,refreshingly,2
634,0.0112638,animal,ant,13,significantly,17
635,0.049981166,animal,pig,14,pigeonhole,1
636,0.06784904,animal,pigeon,4,pigeonhole,1
637,0.06620277,body_part,ear,67,appeared,135
638,0.169843,color,red,201,appeared,135
639,0.030953782,fruit,pear,8,appeared,135
640,0.08291471,animal,cat,41,scathingly,1
641,0.12159598,vehicle,car,386,carpenter,9
642,0.19366051,animal,cat,41,vacationer,1
643,0.066883326,body_part,arm,215,earmarked,1
644,0.045061536,body_part,ear,67,earmarked,1
645,0.034529846,body_part,shin,3,refreshing,6
646,0.10873256,body_part,liver,17,oliver,7
647,0.20987892,fruit,olive,6,oliver,7
648,0.17721605,body_part,leg,125,leger,3
649,0.020246996,animal,rat,9,generate,7
650,0.090060905,color,red,201,shivered,4
651,0.006785233,animal,rat,9,inspirational,1
652,0.062422182,body_part,rib,12,described,120
653,0.22749835,vehicle,car,386,streetcar,15
654,0.1183837,color,red,201,unredeemed,1
655,0.11303841,animal,rat,9,baccarat,1
656,0.048798796,vehicle,car,386,baccarat,1
657,0.04279666,animal,rat,9,paratroops,1
658,0.26343814,animal,bee,26,beet,2
659,0.023249269,vehicle,car,386,scarify,1
660,0.007945561,body_part,ear,67,nearing,12
661,0.006299233,color,red,201,anchored,10
662,0.10102223,animal,rat,9,ration,14
663,0.34143227,body_part,leg,125,legged,1
664,0.018590152,animal,lion,23,lionel,2
665,0.1569817,animal,rat,9,bratwurst,1
666,0.15334767,animal,cat,41,catchup,1
667,0.7020485,color,brown,176,brownish,1
668,0.05733543,vehicle,car,386,carnal,2
669,0.17999914,animal,fly,45,flyer,6
670,0.14737706,fruit,lime,13,sublime,3
671,0.04350842,color,red,201,preparedness,2
672,0.06641856,body_part,back,981,backdrop,2
673,0.07829486,vehicle,bus,43,bushel,5
674,0.04907194,animal,owl,4,knowledgeable,2
675,0.076581545,color,red,201,required,182
676,0.13034225,animal,rat,9,migration,5
677,0.078422345,color,red,201,ingredient,15
678,0.043832738,animal,rat,9,commemorated,2
679,0.00188326,body_part,toe,28,momentoes,1
680,0.12373647,animal,rat,9,liberation,5
681,0.16960001,animal,ant,13,pantomimic,1
682,0.07794975,animal,ant,13,penchant,1
683,0.16966058,color,red,201,pattered,1
684,0.2789033,body_part,skin,54,calfskin,1
685,0.038233638,body_part,shin,3,gnashing,2
686,0.054114264,color,red,201,predicted,18
687,0.10947286,body_part,leg,125,delegate,24
688,0.13633394,color,red,201,hovered,1
689,0.046990965,color,red,201,dred,1
690,0.22107795,color,red,201,stared,60
691,0.11518009,color,gold,52,goldberg,10
692,0.027508762,animal,cat,41,convocation,4
693,0.061254855,color,red,201,mustered,1
694,0.01241276,body_part,rib,12,distributed,27
695,0.10781438,animal,cat,41,confiscated,2
696,0.06537013,body_part,hip,18,apprenticeship,2
697,0.011368292,body_part,arm,215,swarm,4
698,0.10528981,color,red,201,petered,1
699,0.22012103,vehicle,car,386,carbine,8
700,0.0397734,animal,ant,13,supplanted,1
701,0.07980386,animal,bat,24,bates,6
702,0.059862163,animal,rat,9,liberating,1
703,0.22564779,body_part,arm,215,armhole,3
704,0.095783465,animal,rat,9,exasperate,1
705,0.009522096,food,pie,19,unoccupied,3
706,0.019243356,color,red,201,creditor,2
707,0.08754442,color,red,201,outnumbered,2
708,0.14840347,body_part,back,981,backwater,1
709,0.22697124,color,blue,165,bluebonnet,1
710,0.33639097,animal,rat,9,rattler,2
711,0.09426646,animal,rat,9,decoration,16
712,0.001006564,body_part,ear,67,searching,23
713,0.13307501,color,red,201,squared,5
714,0.020811992,animal,ant,13,buoyant,2
715,0.11039691,body_part,shin,3,unleashing,1
716,0.057381947,body_part,chest,57,westchester,4
717,0.16159704,animal,rat,9,bureaucratization,1
718,0.13784783,body_part,face,443,surfaced,1
719,0.15923616,body_part,hand,720,underhanded,1
720,0.006171077,animal,rat,9,administrator,20
721,0.17540714,color,black,206,blacked,3
722,0.12617286,animal,rat,9,carbohydrate,1
723,0.06361414,vehicle,car,386,carbohydrate,1
724,0.10076395,animal,rat,9,disintegrate,2
725,0.06379198,color,red,201,prospered,2
726,0.003064258,body_part,leg,125,illegitimate,3
727,0.0928758,animal,boar,1,pegboard,8
728,0.024019716,color,red,201,twittered,1
729,0.39427006,body_part,eye,523,eyeglass,3
730,0.08835361,animal,cat,41,imprecation,1
731,0.021304103,body_part,leg,125,legislation,46
732,0.038687877,body_part,leg,125,legislated,1
733,0.02043173,body_part,ear,67,near,198
734,0.18965581,vehicle,car,386,scary,2
735,0.58458734,vehicle,boat,123,boater,1
736,0.30072418,body_part,neck,83,necktie,2
737,0.04066191,animal,boar,1,overboard,8
738,0.001722692,color,red,201,irreducible,1
739,0.034525707,body_part,ear,67,clearance,4
740,0.18122946,body_part,lip,87,phillip,2
741,0.072034985,color,red,201,clamored,1
742,0.30277938,color,green,121,greenland,3
743,0.14368169,body_part,arm,215,armadillo,2
744,0.19852282,body_part,ear,67,swear,10
745,0.12523153,animal,cat,41,delicately,2
746,0.050916623,animal,pig,14,epigenetic,1
747,0.20020331,body_part,face,443,faceless,1
748,0.061663292,animal,boar,1,springboard,2
749,0.04412046,animal,cat,41,advocating,6
750,0.1422579,animal,ant,13,unhesitant,1
751,0.042292517,animal,ant,13,valiant,1
752,0.003907647,color,red,201,unstructured,12
753,0.14414333,animal,boar,1,signboard,1
754,0.06557459,animal,cat,41,locate,16
755,0.005648334,body_part,head,467,railhead,2
756,0.11009032,animal,rat,9,scratchy,1
757,0.085138,animal,rat,9,rationalized,1
758,0.0195449,body_part,rib,12,contributing,15
759,0.059372127,animal,rat,9,underrate,1
760,0.065270744,animal,rat,9,erratic,3
761,0.0198574,body_part,liver,17,delivers,6
762,0.06636336,color,red,201,floundered,1
763,0.12168885,body_part,lip,87,slip,27
764,0.15925542,animal,dog,145,dogwood,1
765,0.03605088,color,red,201,furthered,3
766,0.067020185,body_part,leg,125,allegation,5
767,0.001643592,animal,ant,13,ante,3
768,0.1827516,animal,ant,13,antiseptic,6
769,0.039046798,animal,rat,9,confederation,5
770,0.044744514,animal,rat,9,administratively,1
771,0.14302273,body_part,lip,87,clip,8
772,0.09402426,animal,cow,45,moscow,47
773,0.085204296,color,red,201,chauffeured,1
774,0.41303217,body_part,hand,720,handed,38
775,0.11657641,color,red,201,mirrored,1
776,0.07796136,vehicle,car,386,careworn,1
777,0.06813559,animal,pig,14,epigraph,2
778,0.08722381,animal,fly,45,briefly,38
779,0.026119253,color,red,201,spurred,6
780,0.002131017,animal,rat,9,accurate,35
781,0.06763986,animal,boar,1,switchboard,1
782,0.073676184,vehicle,car,386,careless,8
783,0.5212843,animal,cat,41,polecat,1
784,0.11017556,animal,ant,13,instantaneous,5
785,0.15921886,animal,rat,9,migrating,1
786,0.17070027,body_part,back,981,backbend,3
787,0.10468463,animal,dog,145,dogma,6
788,0.05546131,body_part,lip,87,eclipse,6
789,0.13575943,animal,rat,9,remonstrate,1
790,0.09545255,animal,rat,9,degenerated,1
791,0.30382994,color,white,381,whiteman,4
792,0.3246985,body_part,palm,30,palmed,2
793,0.19410436,color,green,121,evergreen,1
794,0.19843112,animal,rat,9,ingratitude,1
795,0.02369556,vehicle,train,98,restrains,1
796,0.08840074,animal,ant,13,pliant,1
797,0.08576045,animal,rat,9,immoderate,1
798,0.08896118,animal,rat,9,inspiration,10
799,0.359538,food,cream,21,creamer,4
800,0.028205128,body_part,rib,12,contributed,39
801,0.0852524,body_part,skin,54,risking,1
802,0.08108314,vehicle,bus,43,abuse,25
803,0.30649316,food,butter,27,butternut,1
804,0.056975227,food,rice,33,quadriceps,1
805,0.06165404,vehicle,car,386,myocardium,1
806,0.10331267,animal,cat,41,ossification,6
807,0.035340298,body_part,shin,3,pushing,17
808,0.13887338,body_part,lip,87,phillips,11
809,0.009465666,animal,rat,9,consideration,80
810,0.07192781,body_part,ear,67,appears,84
811,0.07860055,fruit,pear,8,appears,84
812,0.29846424,animal,ant,13,panther,2
813,0.5796345,color,red,201,colored,32
814,0.0694332,animal,ant,13,frantic,11
815,0.088248104,animal,rat,9,generator,23
816,0.05225871,food,cream,21,screamed,17
817,0.011328989,body_part,hip,18,mediumship,1
818,0.24461569,vehicle,car,386,oxcart,2
819,0.01585078,animal,owl,4,jowl,6
820,0.122245856,animal,rat,9,gyration,2
821,0.2005298,animal,ant,13,anti,1
822,0.17614816,body_part,throat,57,cutthroat,1
823,0.007169619,animal,rat,9,corroborating,1
824,0.005337546,body_part,leg,125,extralegal,1
825,0.022712093,animal,rat,9,exaggerate,8
826,0.0112537,animal,owl,4,foreknowledge,1
827,0.09993013,animal,turtle,9,turtleneck,2
828,0.25834414,body_part,neck,83,turtleneck,2
829,0.09172598,body_part,ear,67,learn,84
830,0.0841106,body_part,leg,125,allegory,3
831,0.009102934,body_part,rib,12,attributing,3
832,0.031016536,color,black,206,blackout,5
833,0.15266389,animal,ant,13,transplantable,1
834,0.04567222,body_part,ear,67,appearing,16
835,0.004350554,fruit,pear,8,appearing,16
836,0.036247548,animal,cat,41,fabricate,1
837,0.20960383,color,red,201,fluttered,2
838,0.025412176,color,black,206,blackmailed,1
839,0.015224646,color,red,201,honored,24
840,0.18733582,color,red,201,charred,1
841,0.077747494,animal,ant,13,romanticizing,1
842,0.04101466,animal,rat,9,counterattack,3
843,0.1434903,animal,ant,13,semantic,7
844,0.019403605,body_part,arm,215,harmed,2
845,0.003021339,color,red,201,conferred,5
846,0.25107133,animal,ant,13,invariant,13
847,0.044436265,vehicle,car,386,cartesian,1
848,0.13898598,animal,bear,83,beard,31
849,0.25472116,body_part,ear,67,beard,31
850,0.04846428,body_part,leg,125,legacy,6
851,0.005833536,animal,cat,41,vocationally,1
852,0.119391195,animal,ant,13,consonant,7
853,0.047778387,color,red,201,credential,2
854,0.011465965,color,red,201,transfered,1
855,0.1801702,body_part,heel,32,heelers,1
856,0.032556966,body_part,arm,215,farmed,1
857,0.113607995,animal,rat,9,exasperatingly,1
858,0.000848528,color,red,201,partnered,1
859,0.110203005,animal,ant,13,quantity,44
860,0.018450698,body_part,arm,215,pharmacological,2
861,0.33737633,vehicle,car,386,cart,10
862,0.29089484,body_part,ear,67,hears,7
863,0.12191725,color,red,201,impaired,7
864,0.18882972,vehicle,car,386,careening,1
865,0.14858161,body_part,hand,720,handier,1
866,0.20958745,body_part,head,467,headquarter,1
867,0.024652591,animal,cat,41,demarcated,1
868,0.19918512,color,red,201,glowered,3
869,0.06280636,color,red,201,scoured,3
870,0.19744912,animal,rat,9,serratus,2
871,0.06650752,animal,ant,13,lieutenant,32
872,0.062609084,animal,rat,9,illustration,36
873,0.055719156,color,red,201,reduce,62
874,0.03614982,body_part,liver,17,delivering,9
875,0.090079874,animal,ant,13,piquant,2
876,0.24542543,animal,ant,13,planter,8
877,0.08558174,animal,rat,9,crater,7
878,0.11767758,animal,rat,9,tolerated,6
879,0.10641413,food,pie,19,piecemeal,2
880,0.03046182,animal,ant,13,concertante,1
881,0.054212388,animal,rat,9,integrative,1
882,0.080398105,animal,rat,9,democratization,2
883,0.019090397,color,red,201,fathered,2
884,0.045687594,body_part,ear,67,footwear,1
885,0.121046215,body_part,foot,353,footwear,1
886,0.10225612,color,red,201,compared,71
887,0.030820612,animal,ant,13,poignant,6
888,0.07287553,body_part,leg,125,legend,36
889,0.001344417,color,red,201,redressed,1
890,0.06901108,color,red,201,jarred,2
891,0.07012172,animal,cat,41,pizzicato,1
892,0.0824515,animal,cat,41,indicate,80
893,0.04720095,color,red,201,unwired,1
894,0.048214395,animal,ant,13,restaurant,53
895,0.024713408,animal,ant,13,anticoagulation,1
896,0.13425651,food,meat,57,permeates,2
897,0.046233036,animal,ant,13,bouffant,2
898,0.001326828,animal,rat,9,moderate,26
899,0.073259614,body_part,ear,67,earthenware,1
900,0.077358276,animal,lion,23,quintillion,1
901,0.20161647,animal,boar,1,boarder,1
902,0.4074589,animal,fish,37,fishmonger,1
903,0.08353837,color,red,201,redirecting,1
904,0.033951703,vehicle,car,386,carroll,17
905,0.021102887,body_part,hip,18,shipbuilding,3
906,0.06781242,body_part,ear,67,sweetheart,10
907,0.21731901,body_part,heart,196,sweetheart,10
908,0.48263285,vehicle,boat,123,boathouse,1
909,0.23606178,color,red,201,collared,1
910,0.012771937,body_part,rib,12,ascribes,1
911,0.20864192,color,silver,30,quicksilver,2
912,0.0366158,animal,rat,9,ministration,2
913,0.056747217,body_part,hip,18,salesmanship,6
914,0.06849885,body_part,shin,3,shine,9
915,0.112446055,body_part,shin,3,smashing,1
916,0.590766,vehicle,truck,79,trucker,2
917,0.22671174,animal,ant,13,ignorant,12
918,0.27335745,animal,seal,21,unsealed,1
919,0.06314031,color,red,201,meandered,1
920,0.07272602,body_part,rib,12,inscribed,7
921,0.14689852,vehicle,truck,79,struck,59
922,0.05213739,fruit,lime,13,slimed,1
923,0.10189075,body_part,finger,106,fingerprinting,1
924,0.11963504,body_part,foot,353,footpath,1
925,0.12422673,body_part,lip,87,lilliputian,1
926,0.069101915,vehicle,bus,43,busier,1
927,0.1710006,body_part,hand,720,handgun,5
928,0.0455582,animal,cat,41,eradicate,2
929,0.08209241,animal,boar,1,boarding,5
930,0.013701894,color,red,201,predictable,8
931,0.06829019,body_part,hand,720,lefthander,3
932,0.064865835,color,red,201,fired,44
933,0.07747497,vehicle,car,386,carefulness,1
934,0.024876174,body_part,ear,67,feared,14
935,0.035183467,color,red,201,feared,14
936,0.072652996,body_part,ear,67,fearsome,1
937,0.05865319,body_part,ear,67,nearness,3
938,0.31825384,body_part,breast,20,breasted,6
939,0.05351839,color,white,381,whitetail,2
940,0.10796748,color,red,201,enciphered,1
941,0.039253578,body_part,leg,125,legendary,6
942,0.08586641,body_part,ear,67,rearrange,3
943,0.102671936,animal,rat,9,migrated,2
944,0.70664114,musical,drum,26,drumming,4
945,0.48433924,body_part,tongue,39,tongued,1
946,0.05943522,animal,ant,13,gantlet,2
947,0.019628275,color,red,201,butchered,1
948,0.25142878,animal,ant,13,constantine,8
949,0.059852805,animal,cat,41,predicator,2
950,0.026530288,color,red,201,predicator,2
951,0.18453328,animal,ant,13,complaisant,1
952,0.0192479,color,red,201,volunteered,5
953,0.013022418,animal,rat,9,preparatory,7
954,0.06421477,vehicle,car,386,carte,1
955,0.24884462,color,red,201,obscured,7
956,0.003189989,body_part,rib,12,proscribe,1
957,0.09238471,animal,cat,41,duplicated,2
958,0.12559448,body_part,ear,67,appearance,71
959,0.068586364,fruit,pear,8,appearance,71
960,0.024754243,body_part,ear,67,rehearing,1
961,0.20426798,animal,ant,13,arrogantly,1
962,0.11744248,animal,owl,4,windowless,3
963,0.04239972,body_part,arm,215,disharmony,1
964,0.2515657,body_part,back,981,comeback,2
965,0.025733344,color,red,201,hindered,3
966,0.022455685,animal,cat,41,intricate,10
967,0.1645044,animal,ant,13,supernatant,1
968,0.003253539,animal,rat,9,magistrate,6
969,0.122343875,animal,cow,45,cowardly,3
970,0.001770622,body_part,eye,523,conveyed,9
971,0.019305889,animal,ant,13,philanthropist,1
972,0.03204175,vehicle,car,386,cartel,1
973,0.26373035,body_part,hand,720,handle,63
974,0.004020969,body_part,leg,125,legal,72
975,0.082792096,body_part,leg,125,telegram,10
976,0.39798346,color,silver,30,silvery,2
977,0.006280466,color,red,201,hampered,3
978,0.05900344,animal,cat,41,staccato,5
979,0.21491648,animal,ant,13,antonio,6
980,0.13105024,body_part,arm,215,armchair,6
981,0.06744267,body_part,hair,160,armchair,6
982,0.011330191,animal,cat,41,silicate,2
983,0.14866716,animal,ant,13,verdant,1
984,0.066800736,body_part,ear,67,rehearse,1
985,0.11842379,animal,crow,4,crowder,2
986,0.107757494,food,cream,21,scream,15
987,0.06596441,animal,rat,9,demonstrated,33
988,0.14254981,animal,rat,9,autocratic,1
989,0.001581817,body_part,rib,12,prescribed,14
990,0.1501674,vehicle,car,386,carla,15
991,0.38230366,body_part,eye,523,eyed,7
992,0.029962093,animal,ant,13,anticipates,2
993,0.11230513,animal,rat,9,vibration,5
994,0.06560817,animal,ant,13,fantastically,2
995,0.10100718,animal,cat,41,uncommunicative,1
996,0.42487046,animal,bat,24,batter,3
997,0.1648474,animal,fly,45,flyaway,1
998,0.05624819,body_part,shin,3,shining,21
999,0.050883338,color,red,201,remembered,83
1000,0.029685779,animal,ant,13,conversant,1
1001,0.05870392,color,red,201,bored,14
1002,0.15707374,body_part,knee,73,kneeled,2
1003,0.062419042,color,red,201,shuddered,5
1004,0.047198698,color,red,201,rendered,28
1005,0.06734812,color,red,201,inspired,25
1006,0.03594799,body_part,shin,3,washington,206
1007,0.092979625,color,red,201,redeemed,1
1008,0.12319726,animal,ant,13,quantitatively,4
1009,0.077068806,animal,dog,145,dogmatism,4
1010,0.18734317,food,cream,21,creamery,1
1011,0.15253814,vehicle,car,386,carton,1
1012,0.013179085,body_part,ear,67,earthquake,18
1013,0.072941564,body_part,leg,125,legality,1
1014,0.009870859,fruit,lime,13,limelight,1
1015,0.044224862,animal,rat,9,grated,2
1016,0.04140914,animal,ant,13,anticipated,23
1017,0.046993352,animal,ant,13,defiantly,2
1018,0.08279473,color,red,201,incurred,9
1019,0.10073945,body_part,ear,67,wearily,7
1020,0.001847682,body_part,ear,67,researching,1
1021,0.08388178,fruit,lime,13,complimenting,1
1022,0.00517347,animal,cat,41,communicational,2
1023,0.57072073,body_part,arm,215,forearm,4
1024,0.44616133,body_part,ear,67,forearm,4
1025,0.10919031,body_part,arm,215,alarm,17
1026,0.016230425,animal,rat,9,incorporated,13
1027,0.2227143,animal,bear,83,bearded,10
1028,0.6151093,body_part,beard,31,bearded,10
1029,0.14388014,body_part,ear,67,bearded,10
1030,0.40993857,animal,owl,4,fowl,1
1031,0.06355085,animal,rat,9,electorate,1
1032,0.01428031,body_part,ear,67,clearwater,1
1033,0.096621774,body_part,back,981,kickback,1
1034,0.07805516,animal,cat,41,objectification,2
1035,0.15408462,animal,ant,13,antecedent,3
1036,0.061992537,food,meat,57,permeate,1
1037,0.13054366,animal,rat,9,regeneration,1
1038,0.07873888,animal,bat,24,batterie,1
1039,0.086133525,color,red,201,pored,1
1040,0.03466934,color,red,201,labored,5
1041,0.15184121,animal,ant,13,fantasia,2
1042,0.05490746,animal,rat,9,calibrated,3
1043,0.14105378,animal,ant,13,antislavery,1
1044,0.111952715,animal,rat,9,aerator,11
1045,0.023840273,body_part,ear,67,search,69
1046,0.1349475,color,black,206,blacking,1
1047,0.13256498,body_part,lip,87,clipper,1
1048,0.12337399,animal,rat,9,fraternity,7
1049,0.06325971,animal,ant,13,fantasy,18
1050,0.108053885,color,red,201,undeclared,1
1051,0.052315418,animal,rat,9,illustrating,4
1052,0.008403119,body_part,ear,67,earn,16
1053,0.12975737,animal,rat,9,degeneration,1
1054,0.06862657,animal,ant,13,cantor,2
1055,0.1163688,animal,mole,4,intermolecular,1
1056,0.14022815,body_part,arm,215,sidearms,1
1057,0.08547394,body_part,ear,67,sidearms,1
1058,0.2972657,animal,worm,9,hookworm,1
1059,0.04997208,animal,cat,41,extricate,2
1060,0.043878842,food,pie,19,piedmont,2
1061,0.08693855,animal,ant,13,antiquity,4
1062,0.30744556,vehicle,truck,79,trucked,1
1063,0.09958738,color,red,201,ruptured,2
1064,0.04742346,animal,boar,1,dashboard,2
1065,0.051528234,body_part,ear,67,disappeared,35
1066,0.09708036,color,red,201,disappeared,35
1067,0.07546426,fruit,pear,8,disappeared,35
1068,0.09438004,animal,cat,41,placating,1
1069,0.043791294,animal,mole,4,molesting,1
1070,0.039939355,body_part,shin,3,sunshiny,1
1071,0.69364226,body_part,face,443,faced,54
1072,0.14194863,animal,rat,9,perforation,1
1073,0.042029284,body_part,ankle,15,rankles,1
1074,0.04637133,animal,rat,9,rationing,3
1075,0.0956475,animal,rat,9,corporate,19
1076,0.16253006,animal,rat,9,perpetrator,1
1077,0.11310314,animal,bat,24,bathe,4
1078,0.051113125,body_part,toe,28,vetoed,1
1079,0.021595873,vehicle,bus,43,columbus,14
1080,0.12982091,animal,ant,13,planted,11
1081,0.016979204,body_part,hip,18,interrelationship,3
1082,0.055002563,color,red,201,predicament,3
1083,0.012520797,animal,cat,41,electrification,1
1084,0.16060714,color,red,201,freddy,20
1085,0.23001336,animal,cat,41,wildcat,4
1086,0.19693103,animal,bear,83,bearer,4
1087,0.071490675,body_part,ear,67,bearer,4
1088,0.031823844,color,red,201,endeavored,2
1089,0.029760541,vehicle,car,386,cartoonist,4
1090,0.045527767,animal,rat,9,moratorium,1
1091,0.17211269,body_part,shin,3,lashing,3
1092,0.07773361,animal,cat,41,categorizing,1
1093,0.06504465,color,red,201,officered,1
1094,0.008769983,body_part,ear,67,dishearten,2
1095,0.11802278,body_part,heart,196,dishearten,2
1096,0.0429434,animal,bat,24,debating,4
1097,0.18850815,animal,ant,13,santo,2
1098,0.08399109,body_part,skin,54,basking,2
1099,0.008496065,body_part,head,467,heady,2
1100,0.27385584,body_part,skull,5,skullcap,3
1101,0.2238331,animal,bear,83,bearish,2
1102,0.035727452,body_part,ear,67,bearish,2
1103,0.028264856,animal,rat,9,emigrated,1
1104,0.14881326,color,red,201,holstered,3
1105,0.5448127,vehicle,boat,123,lifeboat,5
1106,0.21430938,color,black,206,blackening,1
1107,0.06350391,color,red,201,reducing,31
1108,0.066852726,body_part,face,443,subsurface,1
1109,0.13202186,animal,rat,9,irate,1
1110,0.22621198,animal,ant,13,antler,3
1111,0.028156566,animal,lion,23,millionaire,3
1112,0.021291917,animal,rat,9,congratulated,3
1113,0.054079905,animal,rat,9,deterioration,3
1114,0.06988272,food,plate,45,contemplate,7
1115,0.10485339,food,rice,33,avarice,2
1116,0.0719891,animal,crab,2,hardscrabble,1
1117,0.20690796,animal,cat,41,scatterbrained,2
1118,0.099098876,body_part,brain,63,scatterbrained,2
1119,0.18361853,color,red,201,guttered,1
1120,0.0364773,animal,rat,9,penetrating,14
1121,0.09166582,animal,bat,24,probation,7
1122,0.05358174,body_part,ear,67,heartbreak,1
1123,0.20453364,body_part,heart,196,heartbreak,1
1124,0.14704864,animal,ant,13,pleasantness,1
1125,0.019670298,color,red,201,sobered,3
1126,0.45131698,color,white,381,nonwhite,3
1127,0.1706613,color,red,201,unnumbered,1
1128,0.055549692,color,red,201,prediction,13
1129,0.13852717,animal,ant,13,stagnant,5
1130,0.010295805,animal,rat,9,penetration,15
1131,0.054227434,color,red,201,predicting,6
1132,0.20423757,animal,ant,13,panty,1
1133,0.31793374,vehicle,car,386,carload,4
1134,0.07009221,animal,cat,41,catchy,1
1135,0.20326534,animal,bat,24,batten,18
1136,0.012324781,body_part,chest,57,orchestra,64
1137,0.06522206,animal,rat,9,alteration,14
1138,0.09412391,body_part,shin,3,furnishing,13
1139,0.045151014,animal,cat,41,catalyst,5
1140,0.037024636,animal,rat,9,operates,15
1141,0.034575693,body_part,ear,67,pearson,12
1142,0.10406879,fruit,pear,8,pearson,12
1143,0.18546364,animal,cat,41,caricature,2
1144,0.038805187,vehicle,car,386,caricature,2
1145,0.27067754,animal,ant,13,cantaloupe,1
1146,0.16228661,animal,rat,9,quadratic,2
1147,0.08783439,animal,cat,41,certificate,8
1148,0.020846585,animal,rat,9,underrated,1
1149,0.064405695,body_part,chest,57,richest,5
1150,0.052259937,animal,rat,9,integrated,11
1151,0.16243611,body_part,ear,67,shearing,7
1152,0.21646045,animal,ant,13,antibody,21
1153,0.48289156,food,plate,45,plated,1
1154,0.14830106,body_part,arm,215,garment,12
1155,0.0910131,animal,rat,9,prostrate,2
1156,0.08618381,color,red,201,devoured,1
1157,0.14068428,vehicle,bus,43,busboy,2
1158,0.0141259,animal,rat,9,reparation,1
1159,0.25476307,animal,rat,9,pratt,10
1160,0.09507144,vehicle,car,386,carrying,71
1161,0.045350876,body_part,ear,67,linear,21
1162,0.08715651,body_part,face,443,effaces,1
1163,0.008204257,animal,rat,9,gratified,4
1164,0.054478325,musical,drum,26,panjandrum,1
1165,0.31066972,animal,cat,41,caterpillar,2
1166,0.080160275,animal,dog,145,dogmatic,4
1167,0.1735739,animal,bat,24,bathtub,5
1168,0.021737501,animal,cat,41,classificatory,1
1169,0.15470281,color,red,201,roared,18
1170,0.08683685,body_part,rib,12,briber,1
1171,0.030046986,vehicle,bus,43,busily,8
1172,0.069135286,animal,ant,13,pennant,10
1173,0.27750945,body_part,hair,160,hairshirt,1
1174,0.12077863,animal,rat,9,gratis,1
1175,0.17646308,color,red,201,numbered,9
1176,0.057342812,color,red,201,conjured,2
1177,0.06531099,animal,ant,13,advantageous,5
1178,0.08143594,animal,ant,13,expectant,3
1179,0.14195313,animal,rat,9,vibrating,1
1180,0.12544131,body_part,ear,67,searchlight,3
1181,0.06430671,animal,rat,9,obliterated,1
1182,0.14268227,animal,rat,9,separator,1
1183,0.08371395,color,black,206,blackmail,2
1184,0.028176881,body_part,rib,12,subscribing,2
1185,0.12731077,color,red,201,hatred,20
1186,0.011311263,animal,bat,24,incubating,1
1187,0.052362524,body_part,shin,3,flushing,4
1188,0.083303586,body_part,head,467,ahead,109
1189,0.12226316,animal,ant,13,enchantment,3
1190,0.13284062,body_part,ear,67,swears,2
1191,0.11124371,animal,rat,9,wrath,9
1192,0.042257436,vehicle,car,386,cartilage,2
1193,0.031262748,body_part,head,467,bulkhead,2
1194,0.21221606,body_part,brain,63,brainy,1
1195,0.009713465,animal,deer,13,commandeering,1
1196,0.045133896,animal,ant,13,transplant,2
1197,0.10539496,animal,rat,9,scratched,7
1198,0.03572907,animal,ant,13,pantheon,5
1199,0.13140675,body_part,mouth,111,plymouth,11
1200,0.013984143,animal,rat,9,coloratura,2
1201,0.00214016,body_part,leg,125,legibility,1
1202,0.2761797,color,red,201,unlaundered,1
1203,0.015015214,vehicle,car,386,ocarina,1
1204,0.12598675,animal,rat,9,adulterated,1
1205,0.066063814,body_part,rib,12,tribesman,2
1206,0.33131337,body_part,eye,523,eyepiece,1
1207,0.15424874,food,pie,19,eyepiece,1
1208,0.14510463,body_part,ear,67,sear,2
1209,0.003700369,animal,ant,13,substantial,66
1210,0.15897135,animal,rat,9,grata,1
1211,0.09824019,animal,rat,9,democratic,109
1212,0.68166137,food,soy,1,soybean,11
1213,0.16487615,vehicle,car,386,card,62
1214,0.25797266,animal,ant,13,puissant,2
1215,0.1530753,color,red,201,cheered,2
1216,0.55028343,animal,horse,185,horsewoman,1
1217,0.033272367,animal,rat,9,integrates,2
1218,0.061964046,animal,ant,13,romantic,37
1219,0.0852123,body_part,hip,18,worshiping,3
1220,0.08097492,animal,bat,24,battlefield,7
1221,0.004868661,body_part,shin,3,relinquishing,4
1222,0.042191822,animal,rat,9,elaborates,1
1223,0.021075021,color,red,201,explored,11
1224,0.03392888,animal,cat,41,catholic,117
1225,0.16563235,color,red,201,predominately,1
1226,0.044389796,vehicle,car,386,carry,110
1227,0.15447502,animal,rat,9,scratchiness,1
1228,0.26805332,animal,ant,13,vagrant,1
1229,0.045804612,body_part,face,443,prefaced,2
1230,0.029221367,color,red,201,empowered,2
1231,0.6795353,animal,fly,45,flying,43
1232,0.013587311,vehicle,car,386,carne,3
1233,0.006089435,body_part,ear,67,earning,9
1234,0.5209456,vehicle,truck,79,trucking,2
